Unnamed: 0,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
8093,8094,44660,Shoes,Casual Shoes,KUDOSALE,4.5,300,Vans Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8094,8095,14110,Topwear,Sweatshirts,NOW,4.5,1,Flying Machine Men Printed Navy Blue Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Men
8095,8096,20325,Topwear,Kurtas,Black Opal,4.5,5,Mother Earth Women Printed Red Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8096,8097,36240,Topwear,Tops,Veeda,4.5,300,W Women Tan Kurti,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8097,8098,4495,Shoes,Sports Shoes,Nature's Sunshine,4.5,300,Lotto Men's Fuerzapura Black Yellow Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8098,8099,7210,Topwear,Tshirts,Dove,4.5,236,Jealous 21 Women White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8099,8100,46137,Jewellery,Necklace and Chains,Health Plus,4.5,2,Adrika Women Black Necklace,http://assets.myntassets.com/v1/images/style/properties/Lencia-Grey-Swarovski-Pearl-Necklace_8dca921b0f3b46449bbd5bb25f6f3dbb_images.jpg,"Necklace and Chains,myntassets.com",Women
8100,8101,51180,Socks,Socks,Expressive Scent,4.1,300,Raymond Men Brown Socks,http://assets.myntassets.com/v1/images/style/properties/4ca8848ab441378a392d9d5bf0b0f3c7_images.jpg,"Socks,myntassets.com",Men
8101,8102,16647,Topwear,Tshirts,Rusk,4.5,300,Facit Men Polo Tee Red Tshirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8102,8103,31859,Watches,Watches,Unite,4.3,3,Titan Edge Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8103,8104,49943,Innerwear,Innerwear Vests,Salon Perfect,4.5,14,Hanes Men Grey Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/c5c095c0e09eb200aa8d57457c53ec07_images.jpg,"Innerwear Vests,myntassets.com",Men
8104,8105,22472,Topwear,Shirts,Maybelline,4.5,300,Timberland Men Olive Claremont Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8105,8106,48891,Jewellery,Pendant,Sivan Health and Fitness,5.0,7,Lucera Women Silver Pendant,http://assets.myntassets.com/v1/images/style/properties/aff52e6e6bc208923a493612e8f6a3e7_images.jpg,"Pendant,myntassets.com",Women
8106,8107,28148,Innerwear,Innerwear Vests,Kuumba Made,4.5,300,Jockey SPORT Men Black Innerwear Vest 9924,http://assets.myntassets.com/v1/images/style/properties/c5c095c0e09eb200aa8d57457c53ec07_images.jpg,"Innerwear Vests,myntassets.com",Men
8107,8108,17795,Flip Flops,Flip Flops,NARS,5.0,300,Puma Men Jive Navy Blue Slippers,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
8108,8109,34517,Flip Flops,Flip Flops,Sweet Essentials,4.5,1,ADIDAS Women Pearl Star Green Flip Flop,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Women
8109,8110,55520,Makeup,Foundation and Primer,Ariel,4.5,4,Revlon Photo Ready Makeup 010 Caramel,http://assets.myntassets.com/assets/images/55233/2018/5/3/11525323433330-Lakme-Nine-to-Five-Flawless-Makeup-Shell-Foundation-7251525323433284-1.jpg,"Foundation and Primer,myntassets.com",Women
8110,8111,8258,Shoes,Sports Shoes,Matrix,4.6,1,Puma Men's Calibre Convertible Orange Shoe,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8111,8112,31065,Topwear,Dupatta,Citrus Magic,4.5,300,Fabindia Women Kota Silk Lavender Dupatta,http://assets.myntassets.com/v1/images/style/properties/88540c74d7d507c9371c5d9f37125ce1_images.jpg,"Dupatta,myntassets.com",Women
8112,8113,28974,Apparel Set,Kurta Sets,Gold Bond,4.5,43,Biba Women Blue & Green Printed Churidar Kurta with Dupatta,http://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,"Kurta Sets,myntassets.com",Women
8113,8114,2762,Topwear,Tshirts,L'Oreal Paris,4.3,177,Classic Polo Men's Plane Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8114,8115,27100,Topwear,Kurtas,Attends,4.5,300,Aneri Women Tamanna Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8115,8116,13335,Topwear,Tops,iluminage,4.5,300,Gini and Jony Kids Girls Printed Pink Tops,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8116,8117,8856,Topwear,Shirts,AIR WICK®,4.5,109,Mark Taylor Men Purple Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8117,8118,16475,Topwear,Shirts,US Organic,4.5,300,Locomotive Men Check Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8118,8119,22640,Topwear,Tshirts,Persil,4.5,115,Nike Men Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8119,8120,46305,Belts,Belts,L'Oreal,4.5,300,ADIDAS Men Charcoal Urban Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Men
8120,8121,23792,Eyewear,Sunglasses,La Vie,4.5,6,Oakley Women Immerse Red Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Women
8121,8122,9984,Topwear,Tshirts,Oribe,4.5,300,Nike Men As Value Runn Green T-Shirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8122,8123,3482,Bottomwear,Track Pants,SensatioNail,4.5,23,ADIDAS Men's Light Blue Track Pant,http://assets.myntassets.com/v1/images/style/properties/8153dc35d9a5420eeb93922067137db6_images.jpg,"Track Pants,myntassets.com",Men
8123,8124,31257,Topwear,Tshirts,Unique Bargains,4.5,300,Puma Men Semi Graphic Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8124,8125,13107,Topwear,Tshirts,ORGANICS BY AFRICA'S BEST,4.5,300,ADIDAS Men Cr_Ess 3s Black T-Shirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8125,8126,43677,Dress,Dresses,Maybelline,4.5,300,French Connection Navy Blue Dress,http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg,"Dresses,myntassets.com",Women
8126,8127,2550,Flip Flops,Flip Flops,J.R. Watkins,4.5,300,Numero Uno Men's Casual Black Graphic Flip Flop,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Men
8127,8128,58831,Watches,Watches,Swanson Condition Specific Formulas,4.5,25,FCUK Women White Dial Watch FC1012WWN,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
8128,8129,57045,Dress,Dresses,The Body Shop,3.9,300,Elle Women Black Dress,http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg,"Dresses,myntassets.com",Women
8129,8130,25465,Shoes,Sports Shoes,Clubman Pinaud,1.0,300,Nike Men Downshifter 4 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8130,8131,11650,Watches,Watches,Buxom,4.5,1,Puma Men Star Dust Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8131,8132,14322,Topwear,Jackets,Crest,4.5,88,ADIDAS Men Solid Black Jackets,http://assets.myntassets.com/v1/images/style/properties/01c417703d7775105ba346c691f4700b_images.jpg,"Jackets,myntassets.com",Men
8132,8133,20117,Topwear,Kurtas,Saris and Things,4.5,1,Diva Women Printed Pink Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8133,8134,57879,Skin Care,Face Scrub and Exfoliator,Calvin Klein,3.6,300,Biotique Women Bio Papaya Revitalizing Scrub,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Apriscrub-Fresh-Apricot-Scrub-60g_f3c1dd72078465ea1862dd93b25a0b10_images.jpg,"Face Scrub and Exfoliator,myntassets.com",Women
8134,8135,5775,Topwear,Tops,Maybelline,5.0,300,Jealous 21 Women White Paris Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8135,8136,45580,Sandal,Sandals,Diesel,4.5,300,Arrow Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
8136,8137,36072,Bags,Duffel Bag,FGY,4.5,28,OTLS Unisex Olive Green Duffle Bag,http://assets.myntassets.com/v1/images/style/properties/8ee197c54df34d4e59d56d847139fe49_images.jpg,"Duffel Bag,myntassets.com",Unisex
8137,8138,39806,Bottomwear,Trousers,Dr Adorable,4.4,1,Peter England Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Men
8138,8139,34341,Topwear,Tshirts,Matrix,5.0,300,Myntra Men Feared Strom Drive Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8139,8140,6594,Topwear,Tops,Bliss,3.7,264,Spykar Women Day Beach White Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8140,8141,50604,Innerwear,Trunk,Unique Bargains,4.8,7,Chromozome Men Red Trunks,http://assets.myntassets.com/v1/images/style/properties/cbcfe2066b676f7852c6282f85dfc43b_images.jpg,"Trunk,myntassets.com",Men
8141,8142,16011,Scarves,Scarves,Lancome,4.5,2,Turtle Check Men Black Scarf,http://assets.myntassets.com/v1/images/style/properties/aeb9132a29d8844aca73a4544d8135c5_images.jpg,"Scarves,myntassets.com",Men
8142,8143,22224,Topwear,Tshirts,Laura Mercier,4.5,11,Little Miss Women Flower Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8143,8144,19865,Flip Flops,Flip Flops,Unger,4.6,4,ADIDAS Women Striped Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Women
8144,8145,7446,Topwear,Tshirts,GreenHealth,4.5,4,Proline Men Yellow Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8145,8146,46761,Fragrance,Perfume and Body Mist,Balai,4.2,300,Giorgio Beverly Hills Women So You Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
8146,8147,27756,Wallets,Wallets,Gain,4.5,103,Bulchee Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Men
8147,8148,13563,Shoes,Casual Shoes,bodycology,4.0,8,Nike Black Flyclave Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
8148,8149,43213,Watches,Watches,POND'S,4.8,1104,Fastrack Women Steel Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
8149,8150,2134,Topwear,Shirts,Tom's of Maine,4.5,143,Basics Men Purple Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8150,8151,49729,Ties,Ties,NARS,4.5,4,Park Avenue Men Navy Blue Tie,http://assets.myntassets.com/v1/images/style/properties/95be55c54f165083eaf611739c261183_images.jpg,"Ties,myntassets.com",Men
8151,8152,55376,Nails,Nail Polish,Desenex,5.0,35,Revlon Ooh La La Lilac Nail Polish 324,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Ash-Nail-Polish--31_21d33100dbf0e4b8bb0b33a980de469b_images.jpg,"Nail Polish,myntassets.com",Women
8152,8153,19059,Topwear,Kurtas,Curity,4.5,300,Aurelia Women Solid Black Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8153,8154,26684,Shoes,Casual Shoes,Estee Lauder,4.5,1,Puma Men Graphic Black & White Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8154,8155,11234,Bottomwear,Jeans,Prevail,4.8,1,Flying Machine Women Lowrise Black Jeans,http://assets.myntassets.com/v1/images/style/properties/4850873d0c417e6480a26059f83aac29_images.jpg,"Jeans,myntassets.com",Women
8155,8156,40496,Topwear,Tops,Wisremt:8920,4.5,300,Femella Women Olive Spaghetti Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8156,8157,57421,Topwear,Tshirts,Origins,4.5,300,Angry Birds Women Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8157,8158,36416,Shoes,Casual Shoes,Plant Therapy,4.5,25,Spinn Men Abzorb X Black Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8158,8159,52153,Topwear,Tops,Milani,4.5,698,Femella Women Green Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8159,8160,14746,Topwear,Shirts,Aveda,4.5,300,Arrow Men Stripes White Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8160,8161,33958,Bottomwear,Leggings,Always,4.8,1,Femella Women Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg,"Leggings,myntassets.com",Women
8161,8162,53081,Bags,Clutches,Colgate,4.4,123,Rocia Women Brown Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
8162,8163,20573,Belts,Belts,o.b.,4.5,300,Baggit Women Chotu Mayur Black Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Women
8163,8164,44036,Fragrance,Perfume and Body Mist,Hefty,4.9,156,Dunhill Men London 50 ml Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Men
8164,8165,41776,Topwear,Tops,Great Value,4.2,46,Remanika Women Green Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
8165,8166,25233,Bags,Handbags,L'Oreal Professionnel,4.5,300,Lino Perros Women Navy Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
8166,8167,11006,Watches,Watches,Plant Therapy,4.5,13,Puma Men Race Luminous Black Chronograph Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8167,8168,57613,Skin Care,Sunscreen,Unique Bargains,4.3,6,Lotus Herbals Safe Sun Absolute Sunscreen,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Kids-Sun-Block-Cream_cb10646ddee57b67bfd5a8a0842fce71_images.jpg,"Sunscreen,myntassets.com",Women
8168,8169,1583,Bottomwear,Swimwear,ADVANCED CLINICALS,4.5,300,Nabaiji Women Black Swimsuit,http://assets.myntassets.com/v1/images/style/properties/332172e96e45f1a6d5ba979215736176_images.jpg,"Swimwear,myntassets.com",Women
8169,8170,33356,Shoes,Formal Shoes,iGO,4.5,47,Homme Men Black Semi Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,"Formal Shoes,myntassets.com",Men
8170,8171,21693,Watches,Watches,Rit,4.5,243,Fossil Women Pink Dial Watch ES2946,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
8171,8172,52361,Loungewear and Nightwear,Nightdress,unbrand,4.5,300,Red Rose Women Off White Nightdress,http://assets.myntassets.com/v1/images/style/properties/071dd59248e30f876b273d0cd2b6ec2b_images.jpg,"Nightdress,myntassets.com",Women
8172,8173,5123,Topwear,Tshirts,Dial,4.5,300,Wrangler Women's Photo Print Olive T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8173,8174,44204,Flip Flops,Flip Flops,TimeMist,4.5,300,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Women
8174,8175,50436,Innerwear,Briefs,Redken,4.5,37,Chromozome Men Black Briefs,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Men
8175,8176,34173,Topwear,Tshirts,Febreze,4.5,255,Gini and Jony Boys Printed Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
8176,8177,55978,Lips,Lipstick,Anself,4.5,300,Colorbar Velvet Matte Obsessed Orange Lipstick 60 OR,http://assets.myntassets.com/assets/images/56019/2019/1/11/49d718c4-6d86-42d1-8d00-1ce4b7851b2c1547190759839-Colorbar-Soft-Touch-Show-Stopper-Copper-Lipstick-037-2715471-1.jpg,"Lipstick,myntassets.com",Women
8177,8178,7674,Topwear,Tshirts,e.l.f. Cosmetics,4.5,20,Puma Men's Round Neck Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8178,8179,46553,Watches,Watches,Clearasil,5.0,300,Timex Men Orange Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
8179,8180,16223,Topwear,Tshirts,Pure Gold,4.0,300,Puma Men Rugby Navy Blue TShirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8180,8181,22016,Topwear,Kurtas,BullFrog,4.5,300,BIBA Women Sequin Black Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8181,8182,2306,Bottomwear,Capris,Bath & Body Works,4.5,1,Nike Women Cuffed Black Capris,http://assets.myntassets.com/v1/images/style/properties/5158808a5bdd60c8c8af6999f8481160_images.jpg,"Capris,myntassets.com",Women
8182,8183,13751,Topwear,Shirts,Vega,4.5,926,Belmonte Men Stripes Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
8183,8184,12683,Shoes,Sports Shoes,Wella,4.5,300,Fila Women Elixir Low White Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Women
8184,8185,55144,Nails,Nail Polish,Oral-B,4.5,88,Lakme Truewear Color Crush Nail Polish 21,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Ash-Nail-Polish--31_21d33100dbf0e4b8bb0b33a980de469b_images.jpg,"Nail Polish,myntassets.com",Women
8185,8186,40039,Topwear,Tshirts,Beauty by Earth,4.2,300,ADIDAS Men White T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8186,8187,10749,Flip Flops,Flip Flops,Clarins,4.5,300,Disney Unisex Kids Mickey Star Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Unisex
8187,8188,37957,Shoes,Casual Shoes,WILLWINCHAN,4.5,300,Clarks Men Brown Leather Loafers,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
8188,8189,36885,Belts,Belts,Splat,4.5,53,Fossil Men Brown Justin Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Men
8189,8190,59928,Topwear,Kurtas,Australian Gold,5.0,300,Diva Women White Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
8190,8191,32419,Bottomwear,Shorts,Venus,4.5,934,ADIDAS Men Grey Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
8191,8192,56960,Shoes,Heels,Joico,4.5,300,HM Women Yellow Flats,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
8192,8193,29263,Shoes,Sports Shoes,CHI,4.5,3,ADIDAS Men aStar Ride 4M Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
8193,8194,51379,Bottomwear,Shorts,CND,4.0,300,Myntra Men Grey Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Men
8194,8195,12822,Sandal,Sandals,Caron,4.5,1,Puma Men Snipper Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
8195,8196,23759,Eyewear,Sunglasses,BioSilk,4.5,300,Oakley Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
8196,8197,3449,Headwear,Caps,Healing Solutions,4.5,4,ADIDAS Kids Unisex Pune Warriors Black Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Unisex
8197,8198,6907,Topwear,Tshirts,Manitoba Harvest,4.5,300,Tantra Women's Re-incarnation Cream T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Women
8198,8199,18524,Topwear,Jackets,ProCare,4.5,300,C Vox Women Solid 1351 Black Jacket,http://assets.myntassets.com/v1/images/style/properties/01c417703d7775105ba346c691f4700b_images.jpg,"Jackets,myntassets.com",Women
8199,8200,9173,Bottomwear,Jeans,Manitoba Harvest,4.5,300,Locomotive Men Bao Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/4850873d0c417e6480a26059f83aac29_images.jpg,"Jeans,myntassets.com",Men
8200,8201,48254,Topwear,Tshirts,ConvaTec,4.5,2,The Amazing Spiderman Boys Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
8201,8202,26825,Bottomwear,Trousers,OPI,4.5,300,Highlander Men Beige Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Men
8202,8203,29051,Topwear,Tshirts,Head & Shoulders,4.5,5257,ADIDAS Men Urban Movement Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
8203,8204,49988,Socks,Socks,Miusco,4.5,3,Hanes Men Pack Of 3 White Cushion Max Crew Socks,http://assets.myntassets.com/v1/images/style/properties/4ca8848ab441378a392d9d5bf0b0f3c7_images.jpg,"Socks,myntassets.com",Men
