Uniq id,Product Id,gender,masterCategory,Product Category,Product Name,baseColour,Product Brand,season,Product Rating,Product Reviews Count,usage,Product Description,Product Image Url,Product ,Tags,Product Tags
8264,8603,Unisex,Footwear,Sandal,Sandals,Black,Paul Mitchell,Summer,5,5,Casual,Crocs Crocband Kids Black Sandals,http://assets.myntassets.com/v1/images/style/properties/a039ef8edafd642712aac5dca8a8e41e_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
8265,39653,Men,Footwear,Shoes,Sports Shoes,White,Sof Sole,Summer,4.8,87,Sports,Lotto Men White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/61473337af9c654c49dfea9f2afad909_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
8266,11039,Women,Apparel,Topwear,Shirts,Red,AmElegant,Fall,5,1,Casual,Jealous 21 Women Check Red Shirt,http://assets.myntassets.com/v1/images/style/properties/326fd9684280b1125d00dd177fd22a78_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8267,5920,Women,Footwear,Shoes,Casual Shoes,White,Planetary Herbals,Summer,5,5,Casual,ADIDAS Women Daily White Purple Shoe,http://assets.myntassets.com/v1/images/style/properties/04d6aad9dc80f28a898459991ace9ee3_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8268,33369,Women,Accessories,Bags,Handbags,Purple,all,Winter,4.5,107,Casual,Baggit Women Gumboot Camlincrush Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/660a5042147f17045072cd369c47de14_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
8269,38781,Men,Footwear,Shoes,Casual Shoes,Olive,Suave,Summer,4,41,Casual,Woodland Men Olive Shoes,http://assets.myntassets.com/v1/images/style/properties/a924e76d0c611b845aaaabcb5ce59e81_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8270,15499,Women,Footwear,Shoes,Heels,Red,Prince of Peace,Spring,3,5,Formal,Carlton London Women Casual Red Stilettos,http://assets.myntassets.com/v1/images/style/properties/032f7a47b81451078399b73958bd1cdb_images.jpg,Heels,myntassets.com,"Heels,myntassets.com"
8271,11805,Women,Apparel,Topwear,Kurtas,Green,Great Value,Fall,4.2,151,Ethnic,Vishudh Women Cotton Silk Green Kurtas,http://assets.myntassets.com/v1/images/style/properties/e9f38aa61bfb37f80b4092b2873372b7_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
8272,58664,Women,Apparel,Topwear,Kurtas,Black,Eclectic Lady,Fall,5,1,Ethnic,Alayna Women Black & Grey Kurta,http://assets.myntassets.com/v1/images/style/properties/Alayna-Women-Black---Grey-Kurta_7e101a2e219aab6cfba09dbae5742aa6_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
8273,52950,Women,Apparel,Saree,Sarees,Purple,Reuzel,Fall,4.2,1,Ethnic,FNF Purple Sari,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Purple-Sari_069c6d444ecd0b175398cadd20db0d8f_images.jpg,Sarees,myntassets.com,"Sarees,myntassets.com"
8274,39461,Women,Apparel,Topwear,Kurtis,Beige,Kadell,Summer,3.7,12,Ethnic,Diva Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/Diva-Women-Printed-Beige-Kurta_6a63e9462678bf6e217a2650c83d061b_images.jpg,Kurtis,myntassets.com,"Kurtis,myntassets.com"
8275,53882,Men,Footwear,Flip Flops,Flip Flops,White,BRILLO CAMEO,Summer,5,10,Casual,U.S. Polo Assn. Men White Flip Flops,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White-Flip-Flops_9ce3fdf61641b2c7d66353482e63a01f_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
8276,44835,Men,Apparel,Topwear,Tshirts,Grey,COVERGIRL,Summer,5,613,Sports,Puma Men Grey Training T-shirt,http://assets.myntassets.com/v1/images/style/properties/e2670a9904deec180d218fd5b50d7f50_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8277,36429,Men,Footwear,Shoes,Casual Shoes,White,American Crew,Summer,5,3,Casual,Spinn Men Brash White Shoes,http://assets.myntassets.com/v1/images/style/properties/26d78d9f593b890034dddb9ecfdd048e_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8278,59584,Men,Accessories,Cufflinks,Cufflinks,Steel,Novashion,Summer,5,2,Casual,Revv Men Black Cufflinks,http://assets.myntassets.com/v1/images/style/properties/Revv-Men-Black-Cufflinks_810eb03fae60ffb353f82cfe8f99f81f_images.jpg,Cufflinks,myntassets.com,"Cufflinks,myntassets.com"
8279,14779,Men,Apparel,Topwear,Shirts,Green,Elasta QP,Fall,5,5,Formal,Arrow Men Stripes Green Shirts,http://assets.myntassets.com/v1/images/style/properties/71cd4d7feb5397e25f0a844916204406_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8280,33967,Women,Apparel,Topwear,Shirts,Black,Zoiuytrg,Summer,5,5,Casual,Femella Women Black Top,http://assets.myntassets.com/v1/images/style/properties/78d41ca4e01e5c8bdc21a2890fbc5dd6_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8281,58456,Men,Accessories,Watches,Watches,Black,Australian Gold,Winter,5,71,Casual,Fossil Men Black Dial Analogue Watch AM4381,http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Grey-Dial-Watch_9e3d930e3776bcbe53034d7638ad2475_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
8282,44009,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Roma,Spring,4.6,36,Casual,Police Men Titanium Wings Perfume,http://assets.myntassets.com/v1/images/style/properties/de83047c4574547448e193c67f5128e6_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
8283,18988,Men,Apparel,Topwear,Tshirts,White,Habit Cosmetics,Summer,4.5,5,Casual,ADIDAS Originals Men ST Logo White Tshirt,http://assets.myntassets.com/v1/images/style/properties/b8b985d1646ed1c4715d25d645793f54_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8284,2937,Women,Apparel,Topwear,Tshirts,Peach,Air Wick,Fall,5,1,Casual,DUSG Women's Mother & Child Bamboo Sand T-shirt,http://assets.myntassets.com/v1/images/style/properties/891e3ac9c23c7941eb781f67c4863ee4_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8285,28721,Women,Apparel,Topwear,Kurtas,Beige,Sally Hansen,Summer,5,1070,Ethnic,W Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/ecdd5b8a7feea42ca851b56ff36bf1c1_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
8286,7479,Men,Apparel,Topwear,Tshirts,Black,Clairol,Summer,5,28392,Casual,Proline Men Black V-Neck T-shirt,http://assets.myntassets.com/v1/images/style/properties/592b57f42c67cc2afd9e10d35da9ef11_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8287,27769,Men,Accessories,Wallets,Wallets,Black,Shiseido,Winter,5,5,Casual,Bulchee Men Black & Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/Bulchee-Men-Black---Brown-Wallet_c57bc2b4224de35077ce90b7ae4fb8bd_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
8288,49716,Men,Accessories,Ties,Ties,Blue,essie,Summer,5,4158,Casual,Park Avenue Men Blue Tie,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Blue-Tie_79c5239d209c0b782bb795e4c7118234_images.jpg,Ties,myntassets.com,"Ties,myntassets.com"
8289,16812,Men,Apparel,Topwear,Shirts,Blue,LIPHOM,Fall,4.7,5,Casual,Locomotive Men Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/e1f6419ce6d8907212d578744561875c_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8290,55349,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Clarins,Spring,5,5,Casual,Revlon Charlie Perfume,http://assets.myntassets.com/v1/images/style/properties/Revlon-Charlie-Perfume_3a713923bf393e9e6b3a926930f75ad5_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
8291,19066,Women,Apparel,Topwear,Kurtas,Pink,Buxom,Fall,5,1,Ethnic,W Women Thread Work Pink Kurta,http://assets.myntassets.com/v1/images/style/properties/7e26b5a60b13f6a99df5e142122eea05_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
8292,39005,Girls,Apparel,Topwear,Tops,Navy Blue,Great Value,Summer,5,122,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top,http://assets.myntassets.com/v1/images/style/properties/6d9bccab9b0814c55206caa05dd074e2_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
8293,20128,Women,Apparel,Topwear,Shirts,Blue,Air Wick,Fall,3,3,Casual,Wrangler Women Checkerd Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/5d809bf83c18603a4774536550253077_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8294,58032,Women,Accessories,Jewellery,Earrings,Gold,Unique Bargains,Fall,5,1,Casual,Rreverie Gold Plated Earrings,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Gold-Plated-Earrings_0935131c77a4ded23490efdde26a7f82_images.jpg,Earrings,myntassets.com,"Earrings,myntassets.com"
8295,57846,Unisex,Accessories,Bags,Handbags,Beige,LeChat,Summer,5,7,Casual,Lino Perros Unisex Beige Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Unisex-Beige-Sling-Bag_6cb1650a151701e1ff5ac53b00a4a38b_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
8296,56994,Women,Footwear,Shoes,Flats,Orange,Xiaomi,Winter,5,9,Casual,HM Women Orange Sandals,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Orange-Sandals_20c4f0c326d7876bc6cdf9a0edc4c2b1_images.jpg,Flats,myntassets.com,"Flats,myntassets.com"
8297,4698,Unisex,Accessories,Watches,Watches,Black,Siviro LLC,Winter,4.2,5,Sports,ADIDAS Unisex Duramo Black Watch,http://assets.myntassets.com/v1/images/style/properties/7204a73d463c69892b4181b7aaf10918_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
8298,39839,Boys,Apparel,Topwear,Tshirts,Black,Revision,Summer,5,5,Casual,Gini and Jony Boys Printed Black T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b12499ae4f07f0329c95d73ec2ed6eef_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8299,52508,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,TureClos,Winter,5,5,Casual,Red Rose Red Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Red-Nightdress_618e3cabfecc22085ee9d1ac31e45688_images.jpg,Baby Dolls,myntassets.com,"Baby Dolls,myntassets.com"
8300,29297,Women,Apparel,Topwear,Tshirts,Black,Sally Hansen,Summer,2.4,11194,Casual,Wrangler Women Birdy Tee Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/0115808fa1656c71b14c3940f5f3d1a8_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8301,8869,Men,Apparel,Topwear,Shirts,Blue,Pureology,Fall,5,3,Casual,Mark Taylor Men Solid Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/72dd63506779350b699dba8c9cb563c1_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8302,13904,Men,Footwear,Sandal,Sandals,Grey,OPI,Fall,5,5,Casual,Nike Men Straprunner Grey Sandals,http://assets.myntassets.com/v1/images/style/properties/badac8e8cf9d73e3db598fb84fe5bd2c_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
8303,28345,Men,Accessories,Eyewear,Sunglasses,Black,Superio Brand,Winter,5,8,Casual,Idee Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Black-Sunglassesd19e720bb6a3e6327eb21added7684b5_images.jpg,Sunglasses,myntassets.com,"Sunglasses,myntassets.com"
8304,49372,Men,Footwear,Shoes,Casual Shoes,Brown,Smashbox,Summer,5,5,Casual,Vans Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Brown-Casual-Shoes_d51349390b670bdd5b78ed04ffc8d43f_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8305,19402,Men,Apparel,Topwear,Tshirts,Black,Garnier,Fall,3.9,5,Casual,ADIDAS Men Printed Black Tshirt,http://assets.myntassets.com/v1/images/style/properties/32441dab79590d636c8e234f7ba82c26_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8306,13138,Men,Footwear,Shoes,Casual Shoes,Blue,Sponix,Fall,5,1,Casual,iD Men Blue Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/5546a9f14d08b301a0e899415783708a_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8307,9187,Men,Apparel,Bottomwear,Jeans,Blue,Aroma Designs,Fall,4.6,5,Casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/ef39ff01e72b5cde4ebfae26fbbedcb5_images.jpg,Jeans,myntassets.com,"Jeans,myntassets.com"
8308,43648,Women,Apparel,Topwear,Dresses,Cream,Head & Shoulders,Summer,4.6,5189,Casual,ONLY Women Cream A-Line Dress,http://assets.myntassets.com/v1/images/style/properties/9fe3d8c9c31b0d79a2fd85113a8a4ec8_images.jpg,Dresses,myntassets.com,"Dresses,myntassets.com"
8309,46108,Men,Footwear,Flip Flops,Flip Flops,Green,K2 Health Products,Summer,5,5,Casual,ADIDAS Men Green Psychedellic Flip Flops,http://assets.myntassets.com/v1/images/style/properties/9fd28588ea168593aa0716e5902a85e8_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
8310,31866,Women,Accessories,Watches,Watches,Silver,Neutrogena,Winter,5,80,Casual,Titan Women Raga Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/f9a7dfc18c72636d31e81867c82734d4_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
8311,28177,Men,Accessories,Eyewear,Sunglasses,Green,Sally Hansen,Winter,4.6,1070,Casual,Ray-Ban Men Aviator Sunglasses,http://assets.myntassets.com/v1/images/style/properties/e222c5c53683092bec0a91f864bde81a_images.jpg,Sunglasses,myntassets.com,"Sunglasses,myntassets.com"
8312,34528,Men,Footwear,Sandal,Sandals,Black,Wahl,Summer,1,5,Casual,Red Tape Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/425137a22b5140e36302a96e2e9b7e5f_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
8313,27903,Women,Apparel,Bottomwear,Trousers,Beige,Kevyn Aucoin,Summer,5,5,Formal,Scullers For Her Beige Trousers,http://assets.myntassets.com/v1/images/style/properties/7826191c99520fdfd348167449a71bdd_images.jpg,Trousers,myntassets.com,"Trousers,myntassets.com"
8314,46934,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Febreze,Spring,5,121,Casual,York Men Aqua Minerale Perfume,http://assets.myntassets.com/v1/images/style/properties/f1d3d9d176be084af4709f7d351f6c88_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
8315,19630,Men,Apparel,Topwear,Tshirts,Black,Alba Botanica,Summer,5,1,Casual,United Colors of Benetton Men Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/0af4d69664171651e6e5b75e33f2b950_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8316,49140,Women,Personal Care,Lips,Lip Gloss,Pink,NESCO,Spring,4,44,Casual,Deborah Golden Pink Euphoric Shine 04 Lip Gloss,http://assets.myntassets.com/v1/images/style/properties/Deborah-Golden-Pink-Euphoric-Shine-04-Lip-Gloss_9eaba6221c564328b2bddce3cc55e0eb_images.jpg,Lip Gloss,myntassets.com,"Lip Gloss,myntassets.com"
8317,8267,Unisex,Accessories,Bags,Backpacks,Black,Air Wick,Fall,5,5,Casual,Fastrack Unisex Black White Printed Sling Bag,http://assets.myntassets.com/v1/images/style/properties/f5b584996b0fdb08a6fc0d964c818522_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
8318,51983,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,New Chapter,Summer,5,5,Casual,Inaya Women Grape Babydoll Nightdress,http://assets.myntassets.com/v1/images/style/properties/Inaya-Women-Nightdress_04d333b0d35777bd3329611d768300c4_images.jpg,Nightdress,myntassets.com,"Nightdress,myntassets.com"
8319,30188,Unisex,Accessories,Bags,Backpacks,Grey,bodycology,Summer,5,2,Casual,Nike Unisex Grey Backpack,http://assets.myntassets.com/v1/images/style/properties/54ad79c5bdafcbd401f896ef92b98038_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
8320,50851,Women,Apparel,Saree,Sarees,Maroon,TIGI,Fall,2.5,2,Ethnic,Prafful Maroon Crepe Printed Saree,http://assets.myntassets.com/v1/images/style/properties/325ba3b75ee97cfe93fa81e576a43f20_images.jpg,Sarees,myntassets.com,"Sarees,myntassets.com"
8321,48092,Women,Apparel,Topwear,Tops,Rust,DAX,Summer,4.9,1,Casual,French Connection Women Rust Top,http://assets.myntassets.com/v1/images/style/properties/ba5fdb7ac3c2e71a6b3175251a27e816_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
8322,14913,Men,Apparel,Topwear,Tshirts,Purple,GloMinerals,Fall,5,5,Casual,Mr. Men Men Mr. Nonsense Purple Tshirts,http://assets.myntassets.com/v1/images/style/properties/947c1a4536681a2743b91dee2a8be156_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8323,39237,Women,Apparel,Topwear,Tops,Yellow,The Art of Shaving,Summer,5,2,Casual,Femella Women Yellow Top,http://assets.myntassets.com/v1/images/style/properties/1c32e4d3030e13c8181d0dcb814a687b_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
8324,25668,Men,Accessories,Watches,Watches,Silver,Biotène,Winter,5,7,Casual,Fastrack Men Silver Casual Watch,http://assets.myntassets.com/v1/images/style/properties/ed60b8314b03766a92b2507e925b3a45_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
8325,5578,Men,Footwear,Shoes,Sports Shoes,Grey,KIRWV KILWFXGH,Summer,5,5,Sports,Nike Men's Sweet Classic Leather Grey White Shoe,http://assets.myntassets.com/v1/images/style/properties/8502d5ce7cf1269e296d6af556fc85c4_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
8326,58200,Men,Footwear,Shoes,Sports Shoes,Black,"=LEFT(B17748,FIND(&quot &quot,B17748)-1)",Summer,5,5,Sports,Puma Men Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-Sports-Shoes_6a18151ee9f0a1a8ee785d7d13200948_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
8327,36812,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Maybelline,Spring,5,5,Casual,Davidoff Women Cool Water Perfume,http://assets.myntassets.com/v1/images/style/properties/Davidoff-Women-Cool-Water-Perfume_b2e2b0ad755bbcc09f8b23dd18d7f537_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
8328,25439,Men,Accessories,Wallets,Wallets,Brown,Irish Spring,Summer,5,5,Casual,Lee Men Fashion Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/95c8611e5c773b2e06a76cbbee0fcce5_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
8329,57019,Men,Apparel,Innerwear,Briefs,Red,OGX,Summer,5,1084,Casual,Jockey ELANCE Men Red Briefs 1010,http://assets.myntassets.com/v1/image/style/properties/57019/Jockey-Men-Red-Briefs_1_9aa98070ecc9705c09de285964a852df.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
8330,21099,Men,Footwear,Shoes,Formal Shoes,Black,La Roche-Posay,Fall,5,1,Formal,Clarks Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/f90e23a3f6c4ed5e1235eb9d2782a60b_images.jpg,Formal Shoes,myntassets.com,"Formal Shoes,myntassets.com"
8331,41940,Women,Footwear,Flip Flops,Flip Flops,Black,Covidien (n),Winter,5,5,Casual,iPanema Women Black Flip Flops,http://assets.myntassets.com/v1/images/style/properties/0c5e2d65e6c6f0c9fcc3837e702779d1_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
8332,38988,Boys,Apparel,Topwear,Tshirts,Red,method,Summer,5,1,Casual,Gini and Jony Boys Wild West Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/06a9910c2d931ce838ddcaf4fbabb6e1_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8333,58051,Women,Accessories,Jewellery,Earrings,Silver,Kate Spade New York,Fall,5,5,Casual,Rreverie Silver & Green Earrings,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Silver---Green-Earrings_b568a99d3e8430f8265ff8476de86ff4_images.jpg,Earrings,myntassets.com,"Earrings,myntassets.com"
8334,5729,Men,Footwear,Shoes,Casual Shoes,White,ibd,Summer,5,5,Casual,Reebok Men's Blaze White Shoe,http://assets.myntassets.com/v1/images/style/properties/7ba008e49a81c0025504ddf23dc4db9b_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8335,13967,Men,Apparel,Topwear,Tshirts,Red,Dial,Fall,5,5,Casual,Ed Hardy Men Printed Red Tshirts,http://assets.myntassets.com/v1/images/style/properties/d4e2bad17f33603bac054a9d56dc4ac4_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8336,34779,Women,Accessories,Bags,Handbags,White,Isoplus,Summer,5,5,Casual,Be For Bag Women Pack of 3 Bag,http://assets.myntassets.com/v1/images/style/properties/4db82d9e67c95a1e60ef9548eb7d20e5_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
8337,28326,Men,Footwear,Sandal,Sandals,Brown,Gain,Winter,5,416,Casual,Red Tape Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/062256718a70fff08ab0425f2e812c43_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
8338,16429,Men,Apparel,Topwear,Tshirts,White,CHI,Fall,5,12,Casual,Levi's Men Printed White Tshirts,http://assets.myntassets.com/v1/images/style/properties/be082876082143cc02157fd7c02408e3_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8339,46359,Men,Apparel,Topwear,Shirts,Blue,Rejuvaskin,Summer,5,5,Casual,Locomotive Men Blue Check Shirt,http://assets.myntassets.com/v1/images/style/properties/5fa6a12d5c88ae0a7cef561555d151c1_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8340,6990,Men,Apparel,Topwear,Tshirts,Blue,Salon Perfect,Summer,3.5,5,Casual,s.Oliver Men's Mint Polo Grey Stripes Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/956fd222349ed93b022ed81712bde077_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8341,12089,Women,Apparel,Topwear,Kurtas,Brown,Clinique,Fall,5,1,Ethnic,W Women Brown Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/c0c519b1032c7ae11a2a65b1c82e50db_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
8342,7842,Women,Footwear,Shoes,Sports Shoes,Black,iS CLINICAL,Fall,5,5,Sports,Puma Women Osu NM Black Purple Shoe,http://assets.myntassets.com/v1/images/style/properties/a6d64de77322cbe6efcd6370f07dcbd7_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
8343,28114,Men,Apparel,Innerwear,Trunk,Grey,Nicesee,Summer,1,2,Casual,Jockey COMFORT PLUS Men Comfort Plus Grey Trunks 8015,http://assets.myntassets.com/v1/image/style/properties/28114/Jockey-Men-Comfort-Plus-Grey-Trunks_1_2af8b0524a1d6a6146109df72d2088a8.jpg,Trunk,myntassets.com,"Trunk,myntassets.com"
8344,27960,Men,Apparel,Innerwear,Trunk,Black,Scent Fill,Summer,4.3,5,Casual,Jockey SPORT PERFORMANCE Men Black Trunks SP08,http://assets.myntassets.com/v1/images/style/properties/85a4db46a8f38b7d87a0d0a29592bdd2_images.jpg,Trunk,myntassets.com,"Trunk,myntassets.com"
8345,50832,Men,Accessories,Belts,Belts,Black,Cleanze,Summer,5,5,Formal,New Hide Men Black & Brown Reversible Belt,http://assets.myntassets.com/v1/images/style/properties/084990eefdedb20aa0a44dd1a672465f_images.jpg,Belts,myntassets.com,"Belts,myntassets.com"
8346,28928,Men,Apparel,Topwear,Tshirts,Charcoal,Issey Miyake,Summer,4.4,1,Casual,Mr. Men Printed Charcoal T-shirt,http://assets.myntassets.com/v1/images/style/properties/4f5fe54704585e2011c465c5cd1adeb7_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8347,18781,Men,Accessories,Ties,Ties,Blue,Pure Body Naturals,Summer,5,58,Formal,Peter England Men Elite Blue Tie,http://assets.myntassets.com/v1/images/style/properties/06e6cf3eac589538713a7ff389374a88_images.jpg,Ties,myntassets.com,"Ties,myntassets.com"
8348,13369,Men,Footwear,Shoes,Casual Shoes,Brown,Matrix,Fall,5,5,Casual,Timberland Men Toddler Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/6b6c62fd7c0e634984bb288f5519c7d2_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8349,46957,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Quickie,Spring,4.6,25,Casual,York Women Miss Angel Perfume,http://assets.myntassets.com/v1/images/style/properties/York-Women-Miss-Angel-Perfume_9f425fee5c0403421b75f7178f1aafce_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
8350,19653,Women,Apparel,Topwear,Tops,Green,NARS,Fall,4.3,5,Casual,United Colors of Benetton Women Printed Green Top,http://assets.myntassets.com/v1/images/style/properties/c6322d6e999824632ae30bcb214dc67f_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
8351,49123,Women,Personal Care,Lips,Lipstick,Pink,H&B Oils Center,Spring,5,5,Casual,Deborah Pink Light Creator Shine Volume 6 Lipstick,http://assets.myntassets.com/v1/images/style/properties/Deborah-Pink-Light-Creator-Shine-Volume-6-Lipstick_1529fd44ea2fa85840fbdcb3d398af7a_images.jpg,Lipstick,myntassets.com,"Lipstick,myntassets.com"
8352,8204,Men,Apparel,Topwear,Tshirts,Grey,Redken,Summer,5,37,Casual,Locomotive Men Solid Langford Grey T-Shirts,http://assets.myntassets.com/v1/images/style/properties/7d14d5a3c4d0eccb18038bc25021ded2_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
8353,31039,Men,Apparel,Topwear,Shirts,White,Morpilot,Summer,5,19,Casual,Arrow Sport Men White Shirt,http://assets.myntassets.com/v1/images/style/properties/b90cd8667a95e521717a982cd4fd8767_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
8354,39254,Men,Footwear,Shoes,Casual Shoes,Brown,Banana Boat,Winter,5,1,Casual,Red Chief Men Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/57d65d847d4f50c80cd6b665995abc6a_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
8355,38386,Men,Accessories,Belts,Belts,Black,Embryolisse,Summer,5,5,Casual,Peter England Men Black Belt,http://assets.myntassets.com/v1/images/style/properties/0406c8dd996058708ed2bf039e7525f5_images.jpg,Belts,myntassets.com,"Belts,myntassets.com"
